reservation_id,price,room_type,room_shared,person_capacity,cleanliness_rating,guest_satisfaction_overall,bedrooms,city_center_distance,metro_distance,city_name
7524,98.0738023,Private room,FALSE,2,10,100,1,5.982310783,0.599884054,london
7525,396.7637997,Entire home/apt,FALSE,6,8,96,2,5.476152973,0.510924493,london
7526,987.5585033,Entire home/apt,FALSE,4,10,80,1,3.002217723,0.57707678,london
7527,168.1601167,Private room,FALSE,2,10,100,0,5.779003098,0.476707826,london
7528,129.1187469,Private room,FALSE,2,6,20,1,6.487536412,1.327169188,london
7529,290.6935723,Entire home/apt,FALSE,3,10,80,0,9.224580001,4.3435999,london
7530,129.3539359,Private room,FALSE,2,10,100,1,9.404494291,3.525253886,london
7531,523.5306569,Entire home/apt,FALSE,4,10,60,1,3.231067726,0.443833128,london
7532,992.9678497,Entire home/apt,FALSE,5,10,100,2,0.839710509,0.280043427,london
7533,126.7668572,Private room,FALSE,3,8,100,1,3.776932919,0.366453264,london
7534,602.3189633,Entire home/apt,FALSE,6,10,100,3,3.704284505,0.328704326,london
7535,388.0618077,Entire home/apt,FALSE,3,10,75,1,3.968194906,0.59511977,london
7536,346.4333592,Entire home/apt,FALSE,2,8,90,0,3.824043972,0.24796989,london
7537,200.3810061,Private room,FALSE,2,10,96,1,3.990684924,0.612187489,london
7538,129.1187469,Private room,FALSE,2,10,100,1,5.95080203,0.393556307,london
7539,323.1496507,Entire home/apt,FALSE,3,9,93,0,3.527927914,0.343363921,london
7540,281.7563913,Private room,FALSE,3,10,80,1,2.865181247,0.529085259,london
7541,178.5084315,Private room,FALSE,3,10,100,1,7.696664939,0.283929124,london
7542,407.3473036,Entire home/apt,FALSE,4,9,93,1,5.372005365,0.510251162,london
7543,497.8950587,Entire home/apt,FALSE,4,9,100,1,0.734576169,0.308133764,london
7544,271.4080764,Entire home/apt,FALSE,2,8,60,0,3.284908072,0.419123911,london
7545,271.4080764,Entire home/apt,FALSE,2,6,67,0,3.21271681,0.51435984,london
7546,90.54775512,Private room,FALSE,2,10,100,1,7.73534887,4.472451494,london
7547,992.9678497,Entire home/apt,FALSE,5,10,100,2,0.752866591,0.355966075,london
7548,228.838872,Private room,FALSE,4,10,99,1,4.013793616,0.402776707,london
7549,168.1601167,Private room,FALSE,4,9,93,1,1.995188205,0.53456323,london
7550,362.1910205,Entire home/apt,FALSE,6,7,80,2,9.113067854,3.832756188,london
7551,264.8227851,Entire home/apt,FALSE,4,10,93,1,5.6563061,0.206781239,london
7552,120.8871328,Private room,FALSE,4,8,80,1,9.400010991,5.219955152,london
7553,788.588631,Entire home/apt,FALSE,5,10,100,2,0.566137841,0.19665565,london
7554,142.2893295,Private room,FALSE,2,7,87,1,8.884667843,4.292523246,london
7555,724.146852,Entire home/apt,FALSE,5,10,100,3,1.547308547,0.442346348,london
7556,96.89785743,Private room,FALSE,2,9,86,1,8.564632415,1.551591874,london
7557,678.7553799,Entire home/apt,FALSE,6,8,70,2,2.275195711,0.262771412,london
7558,568.68694,Entire home/apt,FALSE,6,6,60,2,3.2465379,0.252625821,london
7559,171.9231402,Private room,FALSE,2,9,93,1,5.414823127,0.246711667,london
7560,219.666502,Private room,FALSE,2,10,93,1,4.158635195,0.761190819,london
7561,126.5316682,Private room,FALSE,2,10,80,1,5.055404726,0.881497329,london
7562,144.8764082,Private room,FALSE,2,9,100,1,6.09819548,0.252522995,london
7563,568.9221289,Entire home/apt,FALSE,4,8,80,2,9.316986569,3.262683985,london
7564,323.1496507,Entire home/apt,FALSE,2,10,100,0,3.528447237,0.196670759,london
7565,575.2722312,Entire home/apt,FALSE,4,6,80,1,1.136232085,0.302627049,london
